path,label,mean_lum,std_lum
data\synthetic_frames\mixed_01633.jpg,Mixed,81.53,22.97
data\synthetic_frames\good_01634.jpg,Good,132.26,36.99
data\synthetic_frames\poor_01634.jpg,Poor,41.65,11.84
data\synthetic_frames\mixed_01634.jpg,Mixed,94.55,27.55
data\synthetic_frames\good_01635.jpg,Good,132.4,36.91
data\synthetic_frames\poor_01635.jpg,Poor,38.6,10.95
data\synthetic_frames\mixed_01635.jpg,Mixed,89.74,26.04
data\synthetic_frames\good_01636.jpg,Good,132.32,36.86
data\synthetic_frames\poor_01636.jpg,Poor,21.57,19.26
data\synthetic_frames\mixed_01636.jpg,Mixed,60.79,16.66
data\synthetic_frames\good_01637.jpg,Good,132.34,36.88
data\synthetic_frames\poor_01637.jpg,Poor,26.78,21.94
data\synthetic_frames\mixed_01637.jpg,Mixed,77.24,22.45
data\synthetic_frames\good_01638.jpg,Good,132.47,36.93
data\synthetic_frames\poor_01638.jpg,Poor,18.08,12.06
data\synthetic_frames\mixed_01638.jpg,Mixed,89.38,25.95
data\synthetic_frames\good_01639.jpg,Good,132.34,36.9
data\synthetic_frames\poor_01639.jpg,Poor,30.25,8.63
data\synthetic_frames\mixed_01639.jpg,Mixed,66.84,18.82
data\synthetic_frames\good_01640.jpg,Good,132.3,36.89
data\synthetic_frames\poor_01640.jpg,Poor,38.19,10.85
data\synthetic_frames\mixed_01640.jpg,Mixed,65.9,19.17
data\synthetic_frames\good_01641.jpg,Good,132.35,36.96
data\synthetic_frames\poor_01641.jpg,Poor,23.3,17.91
data\synthetic_frames\mixed_01641.jpg,Mixed,64.59,17.7
data\synthetic_frames\good_01642.jpg,Good,132.24,36.93
data\synthetic_frames\poor_01642.jpg,Poor,24.61,7.1
data\synthetic_frames\mixed_01642.jpg,Mixed,83.45,23.48
data\synthetic_frames\good_01643.jpg,Good,132.22,36.92
data\synthetic_frames\poor_01643.jpg,Poor,36.53,10.43
data\synthetic_frames\mixed_01643.jpg,Mixed,58.5,16.1
data\synthetic_frames\good_01644.jpg,Good,132.28,36.96
data\synthetic_frames\poor_01644.jpg,Poor,20.81,15.22
data\synthetic_frames\mixed_01644.jpg,Mixed,64.95,18.31
data\synthetic_frames\good_01645.jpg,Good,132.26,36.95
data\synthetic_frames\poor_01645.jpg,Poor,25.26,7.31
data\synthetic_frames\mixed_01645.jpg,Mixed,80.89,22.18
data\synthetic_frames\good_01646.jpg,Good,132.24,36.92
data\synthetic_frames\poor_01646.jpg,Poor,20.85,6.06
data\synthetic_frames\mixed_01646.jpg,Mixed,66.78,18.32
data\synthetic_frames\good_01647.jpg,Good,132.3,36.97
data\synthetic_frames\poor_01647.jpg,Poor,12.67,8.35
data\synthetic_frames\mixed_01647.jpg,Mixed,70.69,20.58
data\synthetic_frames\good_01648.jpg,Good,132.31,36.99
data\synthetic_frames\poor_01648.jpg,Poor,36.71,10.51
data\synthetic_frames\mixed_01648.jpg,Mixed,70.27,19.82
data\synthetic_frames\good_01649.jpg,Good,132.22,36.97
data\synthetic_frames\poor_01649.jpg,Poor,23.63,6.75
data\synthetic_frames\mixed_01649.jpg,Mixed,68.56,19.95
data\synthetic_frames\good_01650.jpg,Good,132.21,37.03
data\synthetic_frames\poor_01650.jpg,Poor,14.88,13.4
data\synthetic_frames\mixed_01650.jpg,Mixed,91.09,26.56
data\synthetic_frames\good_01651.jpg,Good,132.27,37.05
data\synthetic_frames\poor_01651.jpg,Poor,11.83,10.02
data\synthetic_frames\mixed_01651.jpg,Mixed,69.13,20.18
data\synthetic_frames\good_01652.jpg,Good,132.26,36.97
data\synthetic_frames\poor_01652.jpg,Poor,39.46,11.21
data\synthetic_frames\mixed_01652.jpg,Mixed,74.74,21.1
data\synthetic_frames\good_01653.jpg,Good,132.37,36.95
data\synthetic_frames\poor_01653.jpg,Poor,42.82,12.17
data\synthetic_frames\mixed_01653.jpg,Mixed,75.08,20.59
data\synthetic_frames\good_01654.jpg,Good,132.56,37.08
data\synthetic_frames\poor_01654.jpg,Poor,24.85,23.57
data\synthetic_frames\mixed_01654.jpg,Mixed,88.1,24.2
data\synthetic_frames\good_01655.jpg,Good,132.74,37.22
data\synthetic_frames\poor_01655.jpg,Poor,31.25,8.99
data\synthetic_frames\mixed_01655.jpg,Mixed,66.45,18.77
data\synthetic_frames\good_01656.jpg,Good,132.73,37.17
data\synthetic_frames\poor_01656.jpg,Poor,42.95,12.25
data\synthetic_frames\mixed_01656.jpg,Mixed,74.89,20.61
data\synthetic_frames\good_01657.jpg,Good,132.63,37.13
data\synthetic_frames\poor_01657.jpg,Poor,24.37,7.02
data\synthetic_frames\mixed_01657.jpg,Mixed,79.25,23.1
data\synthetic_frames\good_01658.jpg,Good,132.43,37.07
data\synthetic_frames\poor_01658.jpg,Poor,15.43,11.18
data\synthetic_frames\mixed_01658.jpg,Mixed,85.43,24.14
data\synthetic_frames\good_01659.jpg,Good,132.35,36.98
data\synthetic_frames\poor_01659.jpg,Poor,32.24,9.27
data\synthetic_frames\mixed_01659.jpg,Mixed,87.64,24.06
data\synthetic_frames\good_01660.jpg,Good,132.37,37.01
data\synthetic_frames\poor_01660.jpg,Poor,13.79,10.95
data\synthetic_frames\mixed_01660.jpg,Mixed,87.83,24.11
data\synthetic_frames\good_01661.jpg,Good,132.35,37.04
data\synthetic_frames\poor_01661.jpg,Poor,42.39,12.08
data\synthetic_frames\mixed_01661.jpg,Mixed,74.41,21.02
data\synthetic_frames\good_01662.jpg,Good,132.28,37.0
data\synthetic_frames\poor_01662.jpg,Poor,31.69,9.08
data\synthetic_frames\mixed_01662.jpg,Mixed,72.95,20.61
data\synthetic_frames\good_01663.jpg,Good,132.32,37.0
data\synthetic_frames\poor_01663.jpg,Poor,28.99,20.98
data\synthetic_frames\mixed_01663.jpg,Mixed,68.39,18.81
data\synthetic_frames\good_01664.jpg,Good,132.41,37.07
data\synthetic_frames\poor_01664.jpg,Poor,22.54,16.98
data\synthetic_frames\mixed_01664.jpg,Mixed,81.1,22.87
data\synthetic_frames\good_01665.jpg,Good,132.32,37.02
data\synthetic_frames\poor_01665.jpg,Poor,18.1,15.97
data\synthetic_frames\mixed_01665.jpg,Mixed,79.15,21.74
data\synthetic_frames\good_01666.jpg,Good,132.32,37.03
data\synthetic_frames\poor_01666.jpg,Poor,45.45,12.9
data\synthetic_frames\mixed_01666.jpg,Mixed,66.2,19.27
data\synthetic_frames\good_01667.jpg,Good,132.32,37.09
data\synthetic_frames\poor_01667.jpg,Poor,27.13,19.62
data\synthetic_frames\mixed_01667.jpg,Mixed,85.23,24.85
data\synthetic_frames\good_01668.jpg,Good,132.28,37.08
data\synthetic_frames\poor_01668.jpg,Poor,32.45,9.34
data\synthetic_frames\mixed_01668.jpg,Mixed,68.76,18.96
data\synthetic_frames\good_01669.jpg,Good,132.27,37.09
data\synthetic_frames\poor_01669.jpg,Poor,30.47,8.75
data\synthetic_frames\mixed_01669.jpg,Mixed,83.33,23.55
data\synthetic_frames\good_01670.jpg,Good,132.28,37.14
data\synthetic_frames\poor_01670.jpg,Poor,41.79,11.94
data\synthetic_frames\mixed_01670.jpg,Mixed,65.08,17.96
data\synthetic_frames\good_01671.jpg,Good,132.28,37.1
data\synthetic_frames\poor_01671.jpg,Poor,36.83,10.56
data\synthetic_frames\mixed_01671.jpg,Mixed,90.39,26.35
data\synthetic_frames\good_01672.jpg,Good,132.29,37.08
data\synthetic_frames\poor_01672.jpg,Poor,32.45,9.34
data\synthetic_frames\mixed_01672.jpg,Mixed,85.69,23.59
data\synthetic_frames\good_01673.jpg,Good,132.36,37.15
data\synthetic_frames\poor_01673.jpg,Poor,22.09,17.84
data\synthetic_frames\mixed_01673.jpg,Mixed,84.71,24.73
data\synthetic_frames\good_01674.jpg,Good,132.33,37.12
data\synthetic_frames\poor_01674.jpg,Poor,28.67,8.22
data\synthetic_frames\mixed_01674.jpg,Mixed,76.32,21.06
data\synthetic_frames\good_01675.jpg,Good,132.28,37.11
data\synthetic_frames\poor_01675.jpg,Poor,16.47,13.81
data\synthetic_frames\mixed_01675.jpg,Mixed,89.35,26.09
data\synthetic_frames\good_01676.jpg,Good,132.32,37.14
data\synthetic_frames\poor_01676.jpg,Poor,32.91,9.4
data\synthetic_frames\mixed_01676.jpg,Mixed,70.62,20.01
data\synthetic_frames\good_01677.jpg,Good,132.45,37.19
data\synthetic_frames\poor_01677.jpg,Poor,33.26,9.53
data\synthetic_frames\mixed_01677.jpg,Mixed,60.85,16.82
data\synthetic_frames\good_01678.jpg,Good,132.34,37.13
data\synthetic_frames\poor_01678.jpg,Poor,33.03,9.48
data\synthetic_frames\mixed_01678.jpg,Mixed,65.51,19.2
data\synthetic_frames\good_01679.jpg,Good,132.36,37.11
data\synthetic_frames\poor_01679.jpg,Poor,40.59,11.55
data\synthetic_frames\mixed_01679.jpg,Mixed,72.64,20.02
data\synthetic_frames\good_01680.jpg,Good,132.46,37.19
data\synthetic_frames\poor_01680.jpg,Poor,25.43,7.4
data\synthetic_frames\mixed_01680.jpg,Mixed,66.46,19.44
data\synthetic_frames\good_01681.jpg,Good,132.38,37.17
data\synthetic_frames\poor_01681.jpg,Poor,16.84,15.21
data\synthetic_frames\mixed_01681.jpg,Mixed,90.77,25.72
data\synthetic_frames\good_01682.jpg,Good,132.32,37.14
data\synthetic_frames\poor_01682.jpg,Poor,21.1,6.17
data\synthetic_frames\mixed_01682.jpg,Mixed,65.35,19.11
data\synthetic_frames\good_01683.jpg,Good,132.4,37.19
data\synthetic_frames\poor_01683.jpg,Poor,42.12,12.07
data\synthetic_frames\mixed_01683.jpg,Mixed,61.21,17.37
data\synthetic_frames\good_01684.jpg,Good,132.37,37.2
data\synthetic_frames\poor_01684.jpg,Poor,38.78,11.1
data\synthetic_frames\mixed_01684.jpg,Mixed,61.25,17.39
data\synthetic_frames\good_01685.jpg,Good,132.35,37.17
data\synthetic_frames\poor_01685.jpg,Poor,22.0,16.48
data\synthetic_frames\mixed_01685.jpg,Mixed,67.4,19.11
data\synthetic_frames\good_01686.jpg,Good,132.4,37.21
data\synthetic_frames\poor_01686.jpg,Poor,26.6,23.25
data\synthetic_frames\mixed_01686.jpg,Mixed,68.82,19.03
data\synthetic_frames\good_01687.jpg,Good,132.4,37.22
data\synthetic_frames\poor_01687.jpg,Poor,32.18,9.24
data\synthetic_frames\mixed_01687.jpg,Mixed,82.04,22.65
data\synthetic_frames\good_01688.jpg,Good,132.34,37.19
data\synthetic_frames\poor_01688.jpg,Poor,35.48,10.15
data\synthetic_frames\mixed_01688.jpg,Mixed,84.42,23.89
data\synthetic_frames\good_01689.jpg,Good,132.35,37.24
data\synthetic_frames\poor_01689.jpg,Poor,25.62,21.65
data\synthetic_frames\mixed_01689.jpg,Mixed,86.13,23.79
data\synthetic_frames\good_01690.jpg,Good,132.47,37.26
data\synthetic_frames\poor_01690.jpg,Poor,31.18,9.0
data\synthetic_frames\mixed_01690.jpg,Mixed,70.23,20.59
data\synthetic_frames\good_01691.jpg,Good,132.36,37.2
data\synthetic_frames\poor_01691.jpg,Poor,34.43,9.86
data\synthetic_frames\mixed_01691.jpg,Mixed,74.47,21.82
data\synthetic_frames\good_01692.jpg,Good,132.32,37.19
data\synthetic_frames\poor_01692.jpg,Poor,19.53,17.98
data\synthetic_frames\mixed_01692.jpg,Mixed,91.39,26.7
data\synthetic_frames\good_01693.jpg,Good,132.4,37.24
data\synthetic_frames\poor_01693.jpg,Poor,26.99,7.79
data\synthetic_frames\mixed_01693.jpg,Mixed,90.05,24.89
data\synthetic_frames\good_01694.jpg,Good,132.35,37.22
data\synthetic_frames\poor_01694.jpg,Poor,20.58,17.88
data\synthetic_frames\mixed_01694.jpg,Mixed,82.98,22.92
data\synthetic_frames\good_01695.jpg,Good,132.3,37.21
data\synthetic_frames\poor_01695.jpg,Poor,29.01,8.3
data\synthetic_frames\mixed_01695.jpg,Mixed,82.91,24.29
data\synthetic_frames\good_01696.jpg,Good,132.35,37.25
data\synthetic_frames\poor_01696.jpg,Poor,24.84,23.61
data\synthetic_frames\mixed_01696.jpg,Mixed,73.47,21.52
data\synthetic_frames\good_01697.jpg,Good,132.43,37.26
data\synthetic_frames\poor_01697.jpg,Poor,45.67,13.02
data\synthetic_frames\mixed_01697.jpg,Mixed,81.6,23.15
data\synthetic_frames\good_01698.jpg,Good,132.28,37.27
data\synthetic_frames\poor_01698.jpg,Poor,42.25,12.15
data\synthetic_frames\mixed_01698.jpg,Mixed,75.92,21.58
data\synthetic_frames\good_01699.jpg,Good,132.28,37.3
data\synthetic_frames\poor_01699.jpg,Poor,32.71,9.38
data\synthetic_frames\mixed_01699.jpg,Mixed,78.81,23.16
data\synthetic_frames\good_01700.jpg,Good,132.37,37.29
data\synthetic_frames\poor_01700.jpg,Poor,22.58,13.7
data\synthetic_frames\mixed_01700.jpg,Mixed,60.05,16.66
data\synthetic_frames\good_01701.jpg,Good,132.3,37.25
data\synthetic_frames\poor_01701.jpg,Poor,14.39,13.14
data\synthetic_frames\mixed_01701.jpg,Mixed,87.64,24.25
data\synthetic_frames\good_01702.jpg,Good,132.28,37.24
data\synthetic_frames\poor_01702.jpg,Poor,13.02,10.77
data\synthetic_frames\mixed_01702.jpg,Mixed,84.72,24.03
data\synthetic_frames\good_01703.jpg,Good,132.34,37.32
data\synthetic_frames\poor_01703.jpg,Poor,28.09,21.7
data\synthetic_frames\mixed_01703.jpg,Mixed,88.75,25.21
data\synthetic_frames\good_01704.jpg,Good,132.3,37.28
data\synthetic_frames\poor_01704.jpg,Poor,15.38,14.16
data\synthetic_frames\mixed_01704.jpg,Mixed,72.74,20.69
data\synthetic_frames\good_01705.jpg,Good,130.07,46.74
data\synthetic_frames\poor_01705.jpg,Poor,23.88,8.65
data\synthetic_frames\mixed_01705.jpg,Mixed,88.03,31.82
data\synthetic_frames\good_01706.jpg,Good,130.1,47.03
data\synthetic_frames\poor_01706.jpg,Poor,20.62,17.98
data\synthetic_frames\mixed_01706.jpg,Mixed,78.18,28.43
data\synthetic_frames\good_01707.jpg,Good,130.34,47.15
data\synthetic_frames\poor_01707.jpg,Poor,21.04,7.71
data\synthetic_frames\mixed_01707.jpg,Mixed,62.12,22.57
data\synthetic_frames\good_01708.jpg,Good,130.39,47.1
data\synthetic_frames\poor_01708.jpg,Poor,34.24,12.52
data\synthetic_frames\mixed_01708.jpg,Mixed,65.62,23.89
data\synthetic_frames\good_01709.jpg,Good,130.45,47.08
data\synthetic_frames\poor_01709.jpg,Poor,13.02,10.7
data\synthetic_frames\mixed_01709.jpg,Mixed,87.18,31.54
data\synthetic_frames\good_01710.jpg,Good,130.37,47.14
data\synthetic_frames\poor_01710.jpg,Poor,27.21,9.91
data\synthetic_frames\mixed_01710.jpg,Mixed,80.81,29.42
data\synthetic_frames\good_01711.jpg,Good,130.35,47.12
data\synthetic_frames\poor_01711.jpg,Poor,28.14,10.25
data\synthetic_frames\mixed_01711.jpg,Mixed,63.82,23.32
data\synthetic_frames\good_01712.jpg,Good,130.61,47.0
data\synthetic_frames\poor_01712.jpg,Poor,23.89,8.66
data\synthetic_frames\mixed_01712.jpg,Mixed,68.65,24.93
data\synthetic_frames\good_01713.jpg,Good,130.22,47.17
data\synthetic_frames\poor_01713.jpg,Poor,12.23,9.57
data\synthetic_frames\mixed_01713.jpg,Mixed,89.43,32.55
data\synthetic_frames\good_01714.jpg,Good,130.26,47.12
data\synthetic_frames\poor_01714.jpg,Poor,39.94,14.62
data\synthetic_frames\mixed_01714.jpg,Mixed,85.87,31.12
data\synthetic_frames\good_01715.jpg,Good,130.16,47.16
data\synthetic_frames\poor_01715.jpg,Poor,11.03,9.59
data\synthetic_frames\mixed_01715.jpg,Mixed,67.02,24.53
data\synthetic_frames\good_01716.jpg,Good,130.2,47.16
data\synthetic_frames\poor_01716.jpg,Poor,29.49,10.82
data\synthetic_frames\mixed_01716.jpg,Mixed,63.35,23.07
data\synthetic_frames\good_01717.jpg,Good,130.28,47.15
data\synthetic_frames\poor_01717.jpg,Poor,37.43,13.68
data\synthetic_frames\mixed_01717.jpg,Mixed,68.06,24.68
data\synthetic_frames\good_01718.jpg,Good,130.22,47.16
data\synthetic_frames\poor_01718.jpg,Poor,21.1,7.75
data\synthetic_frames\mixed_01718.jpg,Mixed,61.1,22.33
data\synthetic_frames\good_01719.jpg,Good,129.99,47.27
data\synthetic_frames\poor_01719.jpg,Poor,43.16,15.84
data\synthetic_frames\mixed_01719.jpg,Mixed,70.98,25.84
data\synthetic_frames\good_01720.jpg,Good,130.1,47.19
data\synthetic_frames\poor_01720.jpg,Poor,12.69,12.17
data\synthetic_frames\mixed_01720.jpg,Mixed,87.49,31.77
data\synthetic_frames\good_01721.jpg,Good,130.2,47.15
data\synthetic_frames\poor_01721.jpg,Poor,21.98,16.34
data\synthetic_frames\mixed_01721.jpg,Mixed,71.26,25.98
data\synthetic_frames\good_01722.jpg,Good,130.22,47.15
data\synthetic_frames\poor_01722.jpg,Poor,16.91,14.27
data\synthetic_frames\mixed_01722.jpg,Mixed,68.2,24.87
data\synthetic_frames\good_01723.jpg,Good,130.17,47.18
data\synthetic_frames\poor_01723.jpg,Poor,27.08,9.91
data\synthetic_frames\mixed_01723.jpg,Mixed,68.97,25.24
data\synthetic_frames\good_01724.jpg,Good,130.2,47.16
data\synthetic_frames\poor_01724.jpg,Poor,11.24,10.78
data\synthetic_frames\mixed_01724.jpg,Mixed,89.71,32.64
data\synthetic_frames\good_01725.jpg,Good,130.24,47.14
data\synthetic_frames\poor_01725.jpg,Poor,15.5,13.06
data\synthetic_frames\mixed_01725.jpg,Mixed,86.89,31.63
data\synthetic_frames\good_01726.jpg,Good,130.18,47.16
data\synthetic_frames\poor_01726.jpg,Poor,17.41,15.37
data\synthetic_frames\mixed_01726.jpg,Mixed,69.3,25.29
data\synthetic_frames\good_01727.jpg,Good,130.15,47.19
data\synthetic_frames\poor_01727.jpg,Poor,20.87,7.67
data\synthetic_frames\mixed_01727.jpg,Mixed,71.33,26.04
data\synthetic_frames\good_01728.jpg,Good,130.17,47.17
data\synthetic_frames\poor_01728.jpg,Poor,13.67,10.08
data\synthetic_frames\mixed_01728.jpg,Mixed,72.47,26.46
data\synthetic_frames\good_01729.jpg,Good,130.23,47.16
data\synthetic_frames\poor_01729.jpg,Poor,39.76,14.57
data\synthetic_frames\mixed_01729.jpg,Mixed,86.71,31.65
data\synthetic_frames\good_01730.jpg,Good,130.13,47.23
data\synthetic_frames\poor_01730.jpg,Poor,42.72,15.74
data\synthetic_frames\mixed_01730.jpg,Mixed,68.88,25.23
data\synthetic_frames\good_01731.jpg,Good,130.24,47.2
data\synthetic_frames\poor_01731.jpg,Poor,15.19,11.61
data\synthetic_frames\mixed_01731.jpg,Mixed,84.72,30.89
data\synthetic_frames\good_01732.jpg,Good,130.18,47.22
data\synthetic_frames\poor_01732.jpg,Poor,11.88,9.63
data\synthetic_frames\mixed_01732.jpg,Mixed,84.83,30.84
data\synthetic_frames\good_01733.jpg,Good,130.19,47.24
data\synthetic_frames\poor_01733.jpg,Poor,43.76,16.07
data\synthetic_frames\mixed_01733.jpg,Mixed,88.96,32.33
data\synthetic_frames\good_01734.jpg,Good,130.51,47.09
data\synthetic_frames\poor_01734.jpg,Poor,21.46,7.84
data\synthetic_frames\mixed_01734.jpg,Mixed,71.88,26.12
data\synthetic_frames\good_01735.jpg,Good,130.57,47.06
data\synthetic_frames\poor_01735.jpg,Poor,36.62,13.35
data\synthetic_frames\mixed_01735.jpg,Mixed,84.77,30.73
data\synthetic_frames\good_01736.jpg,Good,130.46,47.12
data\synthetic_frames\poor_01736.jpg,Poor,23.02,16.6
data\synthetic_frames\mixed_01736.jpg,Mixed,89.43,32.49
data\synthetic_frames\good_01737.jpg,Good,130.5,47.08
data\synthetic_frames\poor_01737.jpg,Poor,26.27,9.61
data\synthetic_frames\mixed_01737.jpg,Mixed,63.66,23.03
data\synthetic_frames\good_01738.jpg,Good,130.4,47.13
data\synthetic_frames\poor_01738.jpg,Poor,18.75,15.33
data\synthetic_frames\mixed_01738.jpg,Mixed,72.4,26.38
data\synthetic_frames\good_01739.jpg,Good,130.44,47.13
data\synthetic_frames\poor_01739.jpg,Poor,14.81,10.77
data\synthetic_frames\mixed_01739.jpg,Mixed,66.31,23.97
data\synthetic_frames\good_01740.jpg,Good,130.47,47.15
data\synthetic_frames\poor_01740.jpg,Poor,30.85,11.27
data\synthetic_frames\mixed_01740.jpg,Mixed,59.75,21.73
data\synthetic_frames\good_01741.jpg,Good,130.5,47.14
data\synthetic_frames\poor_01741.jpg,Poor,20.0,13.63
data\synthetic_frames\mixed_01741.jpg,Mixed,87.97,31.85
data\synthetic_frames\good_01742.jpg,Good,130.48,47.15
data\synthetic_frames\poor_01742.jpg,Poor,11.5,10.15
data\synthetic_frames\mixed_01742.jpg,Mixed,86.01,31.16
data\synthetic_frames\good_01743.jpg,Good,130.54,47.12
data\synthetic_frames\poor_01743.jpg,Poor,24.33,19.0
data\synthetic_frames\mixed_01743.jpg,Mixed,67.57,24.61
data\synthetic_frames\good_01744.jpg,Good,130.56,47.1
data\synthetic_frames\poor_01744.jpg,Poor,34.83,12.7
data\synthetic_frames\mixed_01744.jpg,Mixed,66.01,24.02
data\synthetic_frames\good_01745.jpg,Good,130.5,47.13
data\synthetic_frames\poor_01745.jpg,Poor,14.79,13.75
data\synthetic_frames\mixed_01745.jpg,Mixed,83.92,30.52
data\synthetic_frames\good_01746.jpg,Good,130.45,47.16
data\synthetic_frames\poor_01746.jpg,Poor,21.36,7.81
data\synthetic_frames\mixed_01746.jpg,Mixed,71.5,25.89
data\synthetic_frames\good_01747.jpg,Good,130.34,47.2
data\synthetic_frames\poor_01747.jpg,Poor,44.02,16.11
data\synthetic_frames\mixed_01747.jpg,Mixed,84.47,30.66
data\synthetic_frames\good_01748.jpg,Good,130.43,47.18
data\synthetic_frames\poor_01748.jpg,Poor,23.7,19.16
data\synthetic_frames\mixed_01748.jpg,Mixed,72.96,26.59
data\synthetic_frames\good_01749.jpg,Good,130.36,47.25
data\synthetic_frames\poor_01749.jpg,Poor,23.88,19.05
data\synthetic_frames\mixed_01749.jpg,Mixed,89.24,32.43
data\synthetic_frames\good_01750.jpg,Good,130.46,47.19
data\synthetic_frames\poor_01750.jpg,Poor,36.98,13.54
data\synthetic_frames\mixed_01750.jpg,Mixed,68.9,25.1
data\synthetic_frames\good_01751.jpg,Good,130.47,47.26
data\synthetic_frames\poor_01751.jpg,Poor,15.03,10.18
data\synthetic_frames\mixed_01751.jpg,Mixed,90.23,32.9
data\synthetic_frames\good_01752.jpg,Good,130.25,47.44
data\synthetic_frames\poor_01752.jpg,Poor,28.67,10.57
data\synthetic_frames\mixed_01752.jpg,Mixed,67.8,24.9
data\synthetic_frames\good_01753.jpg,Good,130.5,47.22
data\synthetic_frames\poor_01753.jpg,Poor,39.83,14.59
data\synthetic_frames\mixed_01753.jpg,Mixed,68.18,24.89
data\synthetic_frames\good_01754.jpg,Good,130.56,47.18
data\synthetic_frames\poor_01754.jpg,Poor,20.8,16.28
data\synthetic_frames\mixed_01754.jpg,Mixed,69.73,25.39
data\synthetic_frames\good_01755.jpg,Good,130.5,47.19
data\synthetic_frames\poor_01755.jpg,Poor,13.7,12.17
data\synthetic_frames\mixed_01755.jpg,Mixed,68.43,24.92
data\synthetic_frames\good_01756.jpg,Good,130.49,47.22
data\synthetic_frames\poor_01756.jpg,Poor,24.72,18.62
data\synthetic_frames\mixed_01756.jpg,Mixed,67.36,24.54
data\synthetic_frames\good_01757.jpg,Good,130.47,47.19
data\synthetic_frames\poor_01757.jpg,Poor,34.9,12.77
data\synthetic_frames\mixed_01757.jpg,Mixed,78.86,28.68
data\synthetic_frames\good_01758.jpg,Good,130.67,47.15
data\synthetic_frames\poor_01758.jpg,Poor,15.35,11.54
data\synthetic_frames\mixed_01758.jpg,Mixed,76.5,27.8
data\synthetic_frames\good_01759.jpg,Good,130.63,47.19
data\synthetic_frames\poor_01759.jpg,Poor,20.29,16.72
data\synthetic_frames\mixed_01759.jpg,Mixed,68.39,24.91
data\synthetic_frames\good_01760.jpg,Good,130.62,47.17
data\synthetic_frames\poor_01760.jpg,Poor,23.02,8.37
data\synthetic_frames\mixed_01760.jpg,Mixed,80.3,29.21
data\synthetic_frames\good_01761.jpg,Good,130.64,47.15
data\synthetic_frames\poor_01761.jpg,Poor,20.86,7.64
data\synthetic_frames\mixed_01761.jpg,Mixed,83.52,30.35
data\synthetic_frames\good_01762.jpg,Good,130.44,47.02
data\synthetic_frames\poor_01762.jpg,Poor,31.33,11.39
data\synthetic_frames\mixed_01762.jpg,Mixed,62.77,22.7
